5.2328800,2.4860400,0.3234300,8.6060000,0.3045400,0.0387800,0.2554000,0.5536100,0.0057500,0.1287200,0.5369800,0.0129400
1.4419300,3.5529200,3.9126000,0.1187400,1.0174000,63.1814800,0.2161700,3.9419200,0.0460400,0.0955800,35.0602700,0.0220900
1.4586400,4.1894500,3.6586600,0.1077600,88.9090600,1.0508900,0.2084800,3.1652800,0.0523900,0.0909300,31.3297800,0.0208800
1.1901400,2.5538100,4.6811000,0.0773500,0.6596900,12.8013900,0.2261200,0.3582500,0.0078200,0.1086300,0.4567700,0.0162600
4.6853800,2.9841400,0.8919900,14.4503600,0.5564400,0.0669500,0.2248300,0.3044400,0.0094800,0.1032400,0.4272600,0.0177700
4.6334400,3.1815700,0.8764600,16.3377300,0.5695200,0.0688900,0.2216900,0.2729200,0.0111700,0.0984300,0.4094700,0.0186200
4.5677400,3.4032500,0.8618400,19.0992800,0.5901000,0.0703200,0.2197300,0.2381800,0.0138300,0.0936300,0.3935500,0.0194400
5.4567100,0.1116900,3.3026000,10.1892700,0.0398100,0.3146200,0.1845700,0.4936400,3.5748500,0.1042200,0.4630800,21.9369500
5.3832200,0.1233400,3.4646900,10.7289900,0.0415100,0.3393300,0.1754400,3.3980000,0.4694600,0.0998900,21.1601500,0.4520000
5.3840200,3.4986100,0.1880400,11.1211400,0.3567500,0.0539900,0.1691400,3.1959500,0.4643900,0.0960100,18.0694400,0.4363200
3.6609100,0.2030500,5.3069800,0.3844200,0.0548500,11.7150300,0.1609300,3.0480800,0.4436100,0.0921000,17.3525400,0.4271300
3.9415000,5.1691500,0.1619400,0.4182500,12.5201800,0.0481500,0.4153000,2.9176100,0.1514700,0.4249100,19.0899700,0.0881600
4.0978100,5.1007900,0.1746200,0.4460200,13.1768600,0.0502700,2.7677500,0.1445000,0.4027700,18.4815400,0.0846200,0.4176400
4.2493500,5.0355700,0.1889200,0.4752600,13.8570800,0.0527000,0.3943600,2.6121300,0.1380000,0.4111900,17.8537900,0.0812800
0.2009400,4.4012000,4.9725000,0.0548400,0.5042500,14.5721400,2.4753100,0.3868800,0.1319400,17.2978300,0.4050400,0.0780800
0.2160500,4.9110700,4.5486300,0.0583600,15.3264200,0.5344300,2.3611400,0.1262800,0.3813600,16.8164800,0.0750300,0.3993100
4.8673800,0.3199700,4.5887200,16.0320500,0.0670900,0.5770400,0.1214800,2.3164000,0.3792600,0.0722300,14.1279700,0.3899700
